"","id","country","c3","c2","year","gini_reported","palma","ratio_top20bottom20","bottom40","q1","q2","q3","q4","q5","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10","bottom5","top5","resource","resource_detailed","scale","scale_detailed","sharing_unit","reference_unit","areacovr","areacovr_detailed","popcovr","popcovr_detailed","region_un","region_un_sub","region_wb","eu","oecd","incomegroup","mean","median","currency","reference_period","exchangerate","mean_usd","median_usd","gdp_ppp_pc_usd2011","population","revision","quality","quality_score","source","source_detailed","source_comments","survey","link","region_label"
"10754",10754,"United Kingdom","GBR","GB",1999,32,1.14,4.88,21,8,13,17,23,39,3,5,6,7,8,9,11,12,15,24,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,15939,13814,"Euro",1,NA,NA,NA,32141,58715860,"New 2019",1,13,2,"Eurostat 2019","","European Community Household Panel (ECHP)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"10755",10755,"United Kingdom","GBR","GB",1999,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,13260,11027,"Local currency units, at current prices",1,1.61797415252314,NA,NA,32125,58746728,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. Income definition until 2011","","","Europe"
"10756",10756,"United Kingdom","GBR","GB",1999,50.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.61797415252314,NA,NA,32125,58746728,"New 2018",1,9,6,"OECD 2018","OECD StatExtract. Income definition until 2011","","","Europe"
"10757",10757,"United Kingdom","GBR","GB",1999,34.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,118,1,101,2,201,3,0,1,1,25021.44,20294.86,"British pound 2018",1,NA,NA,NA,32141,58715860,"New 2019",1,11,8,"Institute for Fiscal Studies","","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10758",10758,"United Kingdom","GBR","GB",1999,34.2,1.39,5.52,19.63,7.58,12.05,16.36,22.18,41.82,2.94,4.64,5.55,6.5,7.59,8.77,10.17,12.01,14.61,27.21,NA,NA,1,101,2,202,1,1,1,101,1,101,2,201,3,0,1,1,359,293,"British pound 2002",3,0.618056845,NA,NA,32125,58746728,"",1,13,8,"Institute for Fiscal Studies","Inequality spreadsheet (March 2004) by Goodman and Spepherd","Family Resources Survey (FRS)","","Europe"
"10759",10759,"United Kingdom","GBR","GB",2000,32,1.19,4.88,21,8,13,17,23,39,3,5,6,7,8,9,11,12,15,25,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,17813,15444,"Euro",1,NA,NA,NA,33134,58923304,"New 2019",1,13,2,"Eurostat 2019","","European Community Household Panel (ECHP)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"10760",10760,"United Kingdom","GBR","GB",2000,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,14352,11648,"Local currency units, at current prices",1,1.51301762539449,NA,NA,33119,58950848,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. Income definition until 2011","","","Europe"
"10761",10761,"United Kingdom","GBR","GB",2000,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.51301762539449,NA,NA,33119,58950848,"New 2018",1,9,6,"OECD 2018","OECD StatExtract. Income definition until 2011","","","Europe"
"10762",10762,"United Kingdom","GBR","GB",2000,34.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,118,1,101,2,201,3,0,1,1,25676.83,21020.16,"British pound 2018",1,NA,NA,NA,33134,58923304,"New 2019",1,11,8,"Institute for Fiscal Studies","","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10763",10763,"United Kingdom","GBR","GB",2000,34.8,1.43,5.69,19.51,7.45,12.06,16.23,21.86,42.39,2.81,4.64,5.57,6.5,7.56,8.67,10.04,11.83,14.51,27.88,NA,NA,1,101,2,202,1,1,1,101,1,101,2,201,3,0,1,1,374.4,302.8,"British pound 2002",3,0.660930833333333,NA,NA,33119,58950848,"",1,13,8,"Institute for Fiscal Studies","Inequality spreadsheet (March 2004) by Goodman and Spepherd","Family Resources Survey (FRS)","","Europe"
"10764",10764,"United Kingdom","GBR","GB",2001,35,1.14,4.88,21,8,13,17,23,39,3,5,6,7,8,9,11,12,15,24,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,20441,17724,"Euro",1,NA,NA,NA,33960,59124276,"New 2019",1,13,2,"Eurostat 2019","","European Community Household Panel (ECHP)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"10765",10765,"United Kingdom","GBR","GB",2001,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,14965,12405,"Local currency units, at current prices",1,1.43956352433942,NA,NA,33945,59149343,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. Income definition until 2011","","","Europe"
"10766",10766,"United Kingdom","GBR","GB",2001,50.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.43956352433942,NA,NA,33945,59149343,"New 2018",1,9,6,"OECD 2018","OECD StatExtract. Income definition until 2011","","","Europe"
"10767",10767,"United Kingdom","GBR","GB",2001,35.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,118,1,101,2,201,3,0,1,1,27015.36,21843.77,"British pound 2018",1,NA,NA,NA,33960,59124276,"New 2019",1,11,8,"Institute for Fiscal Studies","","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10768",10768,"United Kingdom","GBR","GB",2001,34.6,1.41,5.61,19.69,7.54,12.15,16.28,21.71,42.33,2.88,4.66,5.59,6.56,7.59,8.69,9.99,11.72,14.5,27.83,NA,NA,1,101,2,202,1,1,1,101,1,101,2,201,3,0,1,1,391.6,317,"British pound 2002",3,0.694655,NA,NA,33945,59149343,"",1,13,8,"Institute for Fiscal Studies","Inequality spreadsheet (March 2004) by Goodman and Spepherd","Family Resources Survey (FRS)","","Europe"
"10769",10769,"United Kingdom","GBR","GB",2002,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Euro",1,NA,NA,NA,34690,59326292,"New 2019",1,13,2,"Eurostat 2019","","","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"10770",10770,"United Kingdom","GBR","GB",2002,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,14898,12103,"Local currency units, at current prices",1,1.49874854496496,NA,NA,34677,59348953,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10771",10771,"United Kingdom","GBR","GB",2002,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,301,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.49874854496496,NA,NA,34677,59348953,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10772",10772,"United Kingdom","GBR","GB",2002,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.49874854496496,NA,NA,34677,59348953,"New 2018",1,9,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10773",10773,"United Kingdom","GBR","GB",2002,34.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,118,1,101,2,201,3,0,1,1,28390.37,23068.97,"British pound 2018",1,NA,NA,NA,34690,59326292,"New 2019",1,11,8,"Institute for Fiscal Studies","","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10774",10774,"United Kingdom","GBR","GB",2002,33.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,202,1,1,1,101,1,101,2,201,3,0,1,1,426.6,349.4,"British pound 2004",3,0.667223333333333,NA,NA,34677,59348953,"New 2007",1,11,8,"Institute for Fiscal Studies","Inequality spreadsheet (April 2006) by Goodman and Spepherd","Family Resources Survey (FRS)","","Europe"
"10775",10775,"United Kingdom","GBR","GB",2002,34.4,1.4,5.59,19.76,7.53,12.23,16.39,21.75,42.09,2.85,4.68,5.65,6.59,7.62,8.77,10.06,11.69,14.4,27.69,NA,NA,1,101,2,202,1,1,1,101,1,101,2,201,3,0,1,1,396.2,323.2,"British pound 2002",3,0.667223333333333,NA,NA,34677,59348953,"",1,13,8,"Institute for Fiscal Studies","Inequality spreadsheet (March 2004) by Goodman and Spepherd","Family Resources Survey (FRS)","","Europe"
"10776",10776,"United Kingdom","GBR","GB",2003,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"",NA,0.6124725,NA,NA,35696,59580222,"",2,11,2,"European Commission 2005","","","","Europe"
"10777",10777,"United Kingdom","GBR","GB",2003,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,15175,12358,"Local currency units, at current prices",1,1.63272636730629,NA,NA,35696,59580222,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10778",10778,"United Kingdom","GBR","GB",2003,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,301,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.63272636730629,NA,NA,35696,59580222,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10779",10779,"United Kingdom","GBR","GB",2003,50.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.63272636730629,NA,NA,35696,59580222,"New 2018",1,9,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10780",10780,"United Kingdom","GBR","GB",2003,34.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,28649.93,23517.03,"British pound 2018",1,NA,NA,NA,35707,59561428,"New 2019",1,11,8,"Institute for Fiscal Studies","Coverage change in the survey in 2003","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10781",10781,"United Kingdom","GBR","GB",2003,34.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,118,1,101,2,201,3,0,1,1,28769.23,23585.42,"British pound 2018",1,NA,NA,NA,35707,59561428,"New 2019",1,11,8,"Institute for Fiscal Studies","Coverage change in the survey in 2003","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10782",10782,"United Kingdom","GBR","GB",2004,37.4,1.62,6.64,18.05,6.68,11.37,15.69,21.91,44.35,2.56,4.12,5.19,6.18,7.24,8.45,9.95,11.96,15.06,29.28,0.94,19.37,1,101,1,101,1,1,1,101,1,101,2,201,3,0,1,1,10641,8303,"British pound",1,NA,NA,NA,36355,59872760,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"10783",10783,"United Kingdom","GBR","GB",2004,35.4,1.47,5.92,18.98,7.23,11.75,16.17,22.09,42.76,2.82,4.41,5.38,6.37,7.49,8.68,10.11,11.98,14.93,27.84,1.03,18.31,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,16962,13639,"British pound",1,NA,NA,NA,36355,59872760,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"10784",10784,"United Kingdom","GBR","GB",2004,39.3,1.79,7.46,16.85,6.14,10.71,15.3,22.1,45.76,2.36,3.78,4.83,5.88,7,8.3,9.97,12.13,15.63,30.13,0.91,19.75,3,301,1,101,1,1,1,101,1,101,2,201,3,0,1,1,13374,10183,"British pound",1,NA,NA,NA,36355,59872760,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"10785",10785,"United Kingdom","GBR","GB",2004,37.5,1.63,6.73,17.47,6.54,10.93,15.89,22.61,44.03,2.61,3.93,4.92,6.02,7.25,8.64,10.24,12.36,15.53,28.5,1.02,18.51,3,301,2,207,1,1,1,101,1,101,2,201,3,0,1,1,21320,16843,"British pound",1,NA,NA,NA,36355,59872760,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"10786",10786,"United Kingdom","GBR","GB",2004,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,15811,12800,"Local currency units, at current prices",1,1.83089823867589,NA,NA,36348,59884128,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10787",10787,"United Kingdom","GBR","GB",2004,38.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,301,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.83089823867589,NA,NA,36348,59884128,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10788",10788,"United Kingdom","GBR","GB",2004,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.83089823867589,NA,NA,36348,59884128,"New 2018",1,9,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10789",10789,"United Kingdom","GBR","GB",2004,36,1.5,6.41,18.47,6.71,11.76,16.25,22.28,43,2.5,4.21,5.34,6.42,7.52,8.73,10.19,12.09,15.26,27.74,NA,NA,2,201,1,101,1,1,1,101,1,101,2,201,3,0,1,1,16573.74,13453.82,"US$2011PPP",1,NA,NA,NA,36355,59872760,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Europe"
"10790",10790,"United Kingdom","GBR","GB",2004,33.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,28832.67,23788.48,"British pound 2018",1,NA,NA,NA,36355,59872760,"New 2019",1,11,8,"Institute for Fiscal Studies","","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10791",10791,"United Kingdom","GBR","GB",2005,34.6,1.4,5.9,19.3,7.1,12.2,16.5,22.3,41.9,2.6,4.5,5.6,6.6,7.6,8.8,10.3,12,14.9,27.1,0.9,17.6,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,22519,18540,"Euro",1,NA,NA,NA,37242,60287952,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"10792",10792,"United Kingdom","GBR","GB",2005,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,16424,13260,"Local currency units, at current prices",1,1.81818732784039,NA,NA,37243,60286754,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10793",10793,"United Kingdom","GBR","GB",2005,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,301,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.81818732784039,NA,NA,37243,60286754,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10794",10794,"United Kingdom","GBR","GB",2005,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.81818732784039,NA,NA,37243,60286754,"New 2018",1,9,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10795",10795,"United Kingdom","GBR","GB",2005,34.27,1.37,5.98,19.08,6.91,12.17,16.78,22.84,41.3,2.57,4.34,5.54,6.63,7.76,9.02,10.51,12.33,15.22,26.08,NA,NA,2,201,1,101,1,1,1,101,1,101,2,201,3,0,1,1,16411.3,13756.86,"US$2011PPP",1,NA,NA,NA,37242,60287952,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Europe"
"10796",10796,"United Kingdom","GBR","GB",2005,33.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,29409.14,24150.83,"British pound 2018",1,NA,NA,NA,37242,60287952,"New 2019",1,11,8,"Institute for Fiscal Studies","","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10797",10797,"United Kingdom","GBR","GB",2006,32.5,1.24,5.39,20,7.4,12.6,17.2,23,39.9,2.7,4.7,5.8,6.8,7.9,9.2,10.6,12.4,15,24.9,0.9,15.6,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,22780,19495,"Euro",1,NA,NA,NA,37856,60821348,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"10798",10798,"United Kingdom","GBR","GB",2006,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,17220,13822,"Local currency units, at current prices",1,1.83997154177349,NA,NA,37867,60802801,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10799",10799,"United Kingdom","GBR","GB",2006,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,301,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.83997154177349,NA,NA,37867,60802801,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10800",10800,"United Kingdom","GBR","GB",2006,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,1.83997154177349,NA,NA,37867,60802801,"New 2018",1,9,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10801",10801,"United Kingdom","GBR","GB",2006,34.61,1.39,5.95,19.15,7.05,12.1,16.5,22.4,41.95,2.68,4.37,5.53,6.57,7.65,8.85,10.26,12.14,15.24,26.71,NA,NA,2,201,1,101,1,1,1,101,1,101,2,201,3,0,1,1,17588.39,14506.13,"US$2011PPP",1,NA,NA,NA,37856,60821348,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Europe"
"10802",10802,"United Kingdom","GBR","GB",2006,34.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,29811.15,24338.68,"British pound 2018",1,NA,NA,NA,37856,60821348,"New 2019",1,11,8,"Institute for Fiscal Studies","","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10803",10803,"United Kingdom","GBR","GB",2007,36.2,1.52,6.44,18.35,6.69,11.65,16.24,22.31,43.1,2.51,4.18,5.3,6.35,7.5,8.74,10.18,12.13,15.24,27.86,0.9,17.92,1,101,1,101,1,1,1,101,1,101,2,201,3,0,1,1,12365,10027,"British pound",1,NA,NA,NA,38419,61455152,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"10804",10804,"United Kingdom","GBR","GB",2007,34.2,1.37,5.7,19.37,7.29,12.09,16.55,22.55,41.53,2.8,4.49,5.52,6.56,7.65,8.9,10.36,12.18,14.98,26.55,1.01,16.99,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,19591,16196,"British pound",1,NA,NA,NA,38419,61455152,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"10805",10805,"United Kingdom","GBR","GB",2007,38.8,1.74,7.51,16.85,6,10.85,15.63,22.42,45.09,2.24,3.76,4.89,5.96,7.13,8.5,10.11,12.31,15.83,29.26,0.83,18.73,3,301,1,101,1,1,1,101,1,101,2,201,3,0,1,1,14939,11632,"British pound",1,NA,NA,NA,38419,61455152,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"10806",10806,"United Kingdom","GBR","GB",2007,37.4,1.62,6.93,17.3,6.32,10.99,16.06,22.89,43.74,2.44,3.87,4.93,6.06,7.3,8.76,10.39,12.5,15.75,28,0.92,17.82,3,301,2,207,1,1,1,101,1,101,2,201,3,0,1,1,23797,19005,"British pound",1,NA,NA,NA,38419,61455152,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"10807",10807,"United Kingdom","GBR","GB",2007,32.6,1.26,5.3,20.2,7.6,12.6,17,22.5,40.3,2.8,4.7,5.8,6.8,7.9,9.1,10.4,12.1,14.9,25.5,1,16.1,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,24823,21143,"Euro",1,NA,NA,NA,38419,61455152,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"10808",10808,"United Kingdom","GBR","GB",2007,37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,18230,14454,"Local currency units, at current prices",1,2.00091375061278,NA,NA,38444,61414660,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10809",10809,"United Kingdom","GBR","GB",2007,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,301,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,2.00091375061278,NA,NA,38444,61414660,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10810",10810,"United Kingdom","GBR","GB",2007,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,207,1,1,1,101,1,101,2,201,3,0,1,1,NA,NA,"Local currency units, at current prices",1,2.00091375061278,NA,NA,38444,61414660,"New 2018",1,9,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
"10811",10811,"United Kingdom","GBR","GB",2007,35.69,1.48,6.18,18.85,6.95,11.9,16.18,22.01,42.96,2.66,4.3,5.46,6.44,7.52,8.66,10.05,11.96,15.02,27.94,NA,NA,2,201,1,101,1,1,1,101,1,101,2,201,3,0,1,1,18403.63,14834.47,"US$2011PPP",1,NA,NA,NA,38419,61455152,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Europe"
"10812",10812,"United Kingdom","GBR","GB",2007,35.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,30369.14,24744.54,"British pound 2018",1,NA,NA,NA,38419,61455152,"New 2019",1,11,8,"Institute for Fiscal Studies","","Family Resources Survey (FRS)","https://www.ifs.org.uk/uploads/publications/data/Inequality%2C%20poverty%20and%20living%20standards%20data.xlsx","Europe"
"10813",10813,"United Kingdom","GBR","GB",2008,33.9,1.36,5.62,19.7,7.4,12.3,16.7,22.1,41.6,2.8,4.6,5.6,6.7,7.7,9,10.3,11.9,14.8,26.8,1,17.4,1,101,2,206,1,1,1,101,1,101,2,201,3,0,1,1,22805,18923,"Euro",1,NA,NA,NA,37861,62145096,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"10814",10814,"United Kingdom","GBR","GB",2008,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,201,3,0,1,1,18754,14925,"Local currency units, at current prices",1,1.83834934612212,NA,NA,37903,62076221,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. New income definition since 2012","","","Europe"
